Adafruit GPS library basic test!
OP,11,2*6EAb’Êrb‰‰‰&%KS–M,©ÅR:%ŠI¦'§KK–60.ÁÁr‚b‰ÉJ!á 5Q‚$PGTOP,11,2*6E
$GPGGA,235948.000,,,,0,00,,,M,,M,,*79
$GPRMC,235948.000,V,,,,,0.00,0.00,050180,,,N*4
$PMTK001,300,3*33
$GPRMC,235951.199,V,,,,,0.00,0.00,050180,,,N*49
$PGTOP,11,2*6E
$GPGGA,235951.400,,,,,0,00,,,M,,M,,*75
$GPRMC,235951.400,V,,,,,0.00,0.00,050180,,,N*4C
$PGTOP,11,2*6E
$GPGGA,235951.599,,,,,0,00,,,M,,M,,*74
$GPRMC,235951.599,V,,,,,0.00,0.00,050180,,,N*4D
$PGTOP,11,2*6E
$GPGGA,235951.800,,,,,0,00,,,M,,M,,*79
$GPRMC,235951.800,V,,,,,0.00,0.00,050180,,,N*40
$PGTOP,11,2*6E
$GPGGA,235952.000,,,,,0,00,,,M,,M,,*72
$GPRMC,235952.000,V,,,,,0.00,0.00,050180,,,N*4B
$PGTOP,11,2*6E
$GPGGA,235952.199,,,,,0,00,,,M,,M,,*73
$GPRMC,235952.199,V,,,,,0.00,0.00,050180,,,N*4A
$PGTOP,11,2*6E
$GPGGA,235952.400,,,,,0,00,,,M,,M,,*76
$GPRMC,235952.400,V,,,,,0.00,0.00,050180,,,N*4F
$PGTOP,11,2*6E
$GPGGA,235952.599,,,,,0,00,,,M,,M,,*77
$GPRMC,235952.599,V,,,,,0.00,0.00,050180,,,N*4E
$PGTOP,11,2*6E
$GPGGA,235952.800,,,,,0,00,,,M,,M,,*7A
$GPRMC,235952.800,V,,,,,0.00,0.00,050180,,,N*43
$PGTOP,11,2*6E
$GPGGA,235953.000,,,,,0,00,,,M,,M,,*73
$GPRMC,235953.000,V,,,,,0.00,0.00,050180,,,N*4A
$PGTOP,11,2*6E
$GPGGA,235953.199,,,,,0,00,,,M,,M,,*72
$GPRMC,235953.199,V,,,,,0.00,0.00,050180,,,N*4B
$PGTOP,11,2*6E
$GPGGA,235953.400,,,,,0,00,,,M,,M,,*77
$GPRMC,235953.400,V,,,,,0.00,0.00,050180,,,N*4E
$PGTOP,11,2*6E
$GPGGA,235953.599,,,,,0,00,,,M,,M,,*76
$GPRMC,235953.599,V,,,,,0.00,0.00,050180,,,N*4F
$PGTOP,11,2*6E
$GPGGA,235953.800,,,,,0,00,,,M,,M,,*7B
$GPRMC,235953.800,V,,,,,0.00,0.00,050180,,,N*42
$PGTOP,11,2*6E
$GPGGA,235954.000,,,,,0,00,,,M,,M,,*74
$GPRMC,235954.000,V,,,,,0.00,0.00,050180,,,N*4D
$PGTOP,11,2*6E
$GPGGA,235954.199,,,,,0,00,,,M,,M,,*75
$GPRMC,235954.199,V,,,,,0.00,0.00,050180,,,N*4C
$PGTOP,11,2*6E
$GPGGA,235954.400,,,,,0,00,,,M,,M,,*70
$GPRMC,235954.400,V,,,,,0.00,0.00,050180,,,N*49
$PGTOP,11,2*6E
$GPGGA,235954.599,,,,,0,00,,,M,,M,,*71
$GPRMC,235954.599,V,,,,,0.00,0.00,050180,,,N*48
$PGTOP,11,2*6E
$GPGGA,235954.800,,,,,0,00,,,M,,M,,*7C
$GPRMC,235954.800,V,,,,,0.00,0.00,050180,,,N*45
$PGTOP,11,2*6E
$GPGGA,235955.000,,,,,0,00,,,M,,M,,*75
$GPRMC,235955.000,V,,,,,0.00,0.00,050180,,,N*4C
$PGTOP,11,2*6E
$GPGGA,235955.199,,,,,0,00,,,M,,M,,*74
$GPRMC,235955.199,V,,,,,0.00,0.00,050180,,,N*4D
$PGTOP,11,2*6E
$GPGGA,235955.400,,,,,0,00,,,M,,M,,*71
$GPRMC,235955.400,V,,,,,0.00,0.00,050180,,,N*48
$PGTOP,11,2*6E
$GPGGA,235955.599,,,,,0,00,,,M,,M,,*70
$GPRMC,235955.599,V,,,,,0.00,0.00,050180,,,N*49
$PGTOP,11,2*6E
$GPGGA,235955.800,,,,,0,00,,,M,,M,,*7D
$GPRMC,235955.800,V,,,,,0.00,0.00,050180,,,N*44
$PGTOP,11,2*6E
$GPGGA,235956.000,,,,,0,00,,,M,,M,,*76
$GPRMC,235956.000,V,,,,,0.00,0.00,050180,,,N*4F
$PGTOP,11,2*6E
$GPGGA,235956.199,,,,,0,00,,,M,,M,,*77
$GPRMC,235956.199,V,,,,,0.00,0.00,050180,,,N*4E
$PGTOP,11,2*6E
$GPGGA,235956.400,,,,,0,00,,,M,,M,,*72
$GPRMC,235956.400,V,,,,,0.00,0.00,050180,,,N*4B
$PGTOP,11,2*6E
$GPGGA,235956.599,,,,,0,00,,,M,,M,,*73
$GPRMC,235956.599,V,,,,,0.00,0.00,050180,,,N*4A
$PGTOP,11,2*6E
$GPGGA,235956.800,,,,,0,00,,,M,,M,,*7E
$GPRMC,235956.800,V,,,,,0.00,0.00,050180,,,N*47
$PGTOP,11,2*6E
$GPGGA,235957.000,,,,,0,00,,,M,,M,,*77
$GPRMC,235957.000,V,,,,,0.00,0.00,050180,,,N*4E
$PGTOP,11,2*6E
$GPGGA,235957.199,,,,,0,00,,,M,,M,,*76
$GPRMC,235957.199,V,,,,,0.00,0.00,050180,,,N*4F
$PGTOP,11,2*6E
$GPGGA,235957.400,,,,,0,00,,,M,,M,,*73
$GPRMC,235957.400,V,,,,,0.00,0.00,050180,,,N*4A
$PGTOP,11,2*6E
$GPGGA,235957.599,,,,,0,00,,,M,,M,,*72
$GPRMC,235957.599,V,,,,,0.00,0.00,050180,,,N*4B
$PGTOP,11,2*6E
$GPGGA,235957.800,,,,,0,00,,,M,,M,,*7F
$GPRMC,235957.800,V,,,,,0.00,0.00,050180,,,N*46
$PGTOP,11,2*6E
$GPGGA,235958.000,,,,,0,00,,,M,,M,,*78
$GPRMC,235958.000,V,,,,,0.00,0.00,050180,,,N*41
$PGTOP,11,2*6E
$GPGGA,235958.199,,,,,0,00,,,M,,M,,*79
$GPRMC,235958.199,V,,,,,0.00,0.00,050180,,,N*40
$PGTOP,11,2*6E
$GPGGA,235958.400,,,,,0,00,,,M,,M,,*7C
$GPRMC,235958.400,V,,,,,0.00,0.00,050180,,,N*45
$PGTOP,11,2*6E
$GPGGA,235958.599,,,,,0,00,,,M,,M,,*7D
$GPRMC,235958.599,V,,,,,0.00,0.00,050180,,,N*44
$PGTOP,11,2*6E
$GPGGA,235958.800,,,,,0,00,,,M,,M,,*70
$GPRMC,235958.800,V,,,,,0.00,0.00,050180,,,N*49
$PGTOP,11,2*6E
$GPGGA,235959.000,,,,,0,00,,,M,,M,,*79
$GPRMC,235959.000,V,,,,,0.00,0.00,050180,,,N*40
$PGTOP,11,2*6E
$GPGGA,235959.199,,,,,0,00,,,M,,M,,*78
$GPRMC,235959.199,V,,,,,0.00,0.00,050180,,,N*41
$PGTOP,11,2*6E
$GPGGA,235959.399,,,,,0,00,,,M,,M,,*7A
$GPRMC,235959.399,V,,,,,0.00,0.00,050180,,,N*43
$PGTOP,11,2*6E
$GPGGA,235959.600,,,,,0,00,,,M,,M,,*7F
$GPRMC,235959.600,V,,,,,0.00,0.00,050180,,,N*46
$PGTOP,11,2*6E
$GPGGA,235959.800,,,,,0,00,,,M,,M,,*71
$GPRMC,235959.800,V,,,,,0.00,0.00,050180,,,N*48
$PGTOP,11,2*6E
$GPGGA,000000.000,,,,,0,00,,,M,,M,,*78
$GPRMC,000000.000,V,,,,,0.00,0.00,060180,,,N*42
$PGTOP,11,2*6E
$GPGGA,000000.199,,,,,0,00,,,M,,M,,*79
$GPRMC,000000.199,V,,,,,0.00,0.00,060180,,,N*43
$PGTOP,11,2*6E
$GPGGA,000000.399,,,,,0,00,,,M,,M,,*7B
$GPRMC,000000.399,V,,,,,0.00,0.00,060180,,,N*41
$PGTOP,11,2*6E
$GPGGA,000000.600,,,,,0,00,,,M,,M,,*7E
$GPRMC,000000.600,V,,,,,0.00,0.00,060180,,,N*44
$PGTOP,11,2*6E
$GPGGA,000000.800,,,,,0,00,,,M,,M,,*70
$GPRMC,000000.800,V,,,,,0.00,0.00,060180,,,N*4A
$PGTOP,11,2*6E
$GPGGA,000001.000,,,,,0,00,,,M,,M,,*79
$GPRMC,000001.000,V,,,,,0.00,0.00,060180,,,N*43
$PGTOP,11,2*6E
$GPGGA,000001.199,,,,,0,00,,,M,,M,,*78
$GPRMC,000001.199,V,,,,,0.00,0.00,060180,,,N*42
$PGTOP,11,2*6E
$GPGGA,000001.399,,,,,0,00,,,M,,M,,*7A
$GPRMC,000001.399,V,,,,,0.00,0.00,060180,,,N*40
$PGTOP,11,2*6E
$GPGGA,000001.600,,,,,0,00,,,M,,M,,*7F
$GPRMC,000001.600,V,,,,,0.00,0.00,060180,,,N*45
$PGTOP,11,2*6E
$GPGGA,000001.800,,,,,0,00,,,M,,M,,*71
$GPRMC,000001.800,V,,,,,0.00,0.00,060180,,,N*4B
$PGTOP,11,2*6E
$GPGGA,000002.000,,,,,0,00,,,M,,M,,*7A
$GPRMC,000002.000,V,,,,,0.00,0.00,060180,,,N*40
$PGTOP,11,2*6E
$GPGGA,000002.199,,,,,0,00,,,M,,M,,*7B
$GPRMC,000002.199,V,,,,,0.00,0.00,060180,,,N*41
$PGTOP,11,2*6E
$GPGGA,000002.399,,,,,0,00,,,M,,M,,*79
$GPRMC,000002.399,V,,,,,0.00,0.00,060180,,,N*43
$PGTOP,11,2*6E
$GPGGA,000002.600,,,,,0,00,,,M,,M,,*7C
$GPRMC,000002.600,V,,,,,0.00,0.00,060180,,,N*46
$PGTOP,11,2*6E
$GPGGA,000002.800,,,,,0,00,,,M,,M,,*72
$GPRMC,000002.800,V,,,,,0.00,0.00,060180,,,N*48
$PGTOP,11,2*6E
$GPGGA,000003.000,,,,,0,00,,,M,,M,,*7B
$GPRMC,000003.000,V,,,,,0.00,0.00,060180,,,N*41
$PGTOP,11,2*6E
$GPGGA,000003.199,,,,,0,00,,,M,,M,,*7A
$GPRMC,000003.199,V,,,,,0.00,0.00,060180,,,N*40
$PGTOP,11,2*6E
$GPGGA,000003.399,,,,,0,00,,,M,,M,,*78
$GPRMC,000003.399,V,,,,,0.00,0.00,060180,,,N*42
$PGTOP,11,2*6E
$GPGGA,000003.600,,,,,0,00,,,M,,M,,*7D
$GPRMC,000003.600,V,,,,,0.00,0.00,060180,,,N*47
$PGTOP,11,2*6E
$GPGGA,000003.800,,,,,0,00,,,M,,M,,*73
$GPRMC,000003.800,V,,,,,0.00,0.00,060180,,,N*49
$PGTOP,11,2*6E
$GPGGA,000004.000,,,,,0,00,,,M,,M,,*7C
$GPRMC,000004.000,V,,,,,0.00,0.00,060180,,,N*46
$PGTOP,11,2*6E
$GPGGA,000004.199,,,,,0,00,,,M,,M,,*7D
$GPRMC,000004.199,V,,,,,0.00,0.00,060180,,,N*47
$PGTOP,11,2*6E
$GPGGA,000004.399,,,,,0,00,,,M,,M,,*7F
$GPRMC,000004.399,V,,,,,0.00,0.00,060180,,,N*45
$PGTOP,11,2*6E
$GPGGA,000004.600,,,,,0,00,,,M,,M,,*7A
$GPRMC,000004.600,V,,,,,0.00,0.00,060180,,,N*40
$PGTOP,11,2*6E
$GPGGA,000004.800,,,,,0,00,,,M,,M,,*74
$GPRMC,000004.800,V,,,,,0.00,0.00,060180,,,N*4E
$PGTOP,11,2*6E
$GPGGA,000005.000,,,,,0,00,,,M,,M,,*7D
$GPRMC,000005.000,V,,,,,0.00,0.00,060180,,,N*47
$PGTOP,11,2*6E
$GPGGA,000005.199,,,,,0,00,,,M,,M,,*7C
$GPRMC,000005.199,V,,,,,0.00,0.00,060180,,,N*46
$PGTOP,11,2*6E
$GPGGA,000005.399,,,,,0,00,,,M,,M,,*7E
$GPRMC,000005.399,V,,,,,0.00,0.00,060180,,,N*44
$PGTOP,11,2*6E
$GPGGA,000005.600,,,,,0,00,,,M,,M,,*7B
$GPRMC,000005.600,V,,,,,0.00,0.00,060180,,,N*41
$PGTOP,11,2*6E
$GPGGA,000005.800,,,,,0,00,,,M,,M,,*75
$GPRMC,000005.800,V,,,,,0.00,0.00,060180,,,N*4F
$PGTOP,11,2*6E
$GPGGA,000006.000,,,,,0,00,,,M,,M,,*7E
$GPRMC,000006.000,V,,,,,0.00,0.00,060180,,,N*44
$PGTOP,11,2*6E
$GPGGA,000006.199,,,,,0,00,,,M,,M,,*7F
$GPRMC,000006.199,V,,,,,0.00,0.00,060180,,,N*45
$PGTOP,11,2*6E
$GPGGA,000006.399,,,,,0,00,,,M,,M,,*7D
$GPRMC,000006.399,V,,,,,0.00,0.00,060180,,,N*47
$PGTOP,11,2*6E
$GPGGA,000006.600,,,,,0,00,,,M,,M,,*78
$GPRMC,000006.600,V,,,,,0.00,0.00,060180,,,N*42
$PGTOP,11,2*6E
$GPGGA,000006.800,,,,,0,00,,,M,,M,,*76
$GPRMC,000006.800,V,,,,,0.00,0.00,060180,,,N*4C
$PGTOP,11,2*6E
$GPGGA,000007.000,,,,,0,00,,,M,,M,,*7F
$GPRMC,000007.000,V,,,,,0.00,0.00,060180,,,N*45
$PGTOP,11,2*6E
$GPGGA,000007.199,,,,,0,00,,,M,,M,,*7E
$GPRMC,000007.199,V,,,,,0.00,0.00,060180,,,N*44
$PGTOP,11,2*6E
$GPGGA,000007.399,,,,,0,00,,,M,,M,,*7C
$GPRMC,000007.399,V,,,,,0.00,0.00,060180,,,N*46
$PGTOP,11,2*6E
$GPGGA,000007.600,,,,,0,00,,,M,,M,,*79
$GPRMC,000007.600,V,,,,,0.00,0.00,060180,,,N*43
$PGTOP,11,2*6E
$GPGGA,000007.800,,,,,0,00,,,M,,M,,*77
$GPRMC,000007.800,V,,,,,0.00,0.00,060180,,,N*4D
$PGTOP,11,2*6E
$GPGGA,000008.000,,,,,0,00,,,M,,M,,*70
$GPRMC,000008.000,V,,,,,0.00,0.00,060180,,,N*4A
$PGTOP,11,2*6E
$GPGGA,000008.199,,,,,0,00,,,M,,M,,*71
$GPRMC,000008.199,V,,,,,0.00,0.00,060180,,,N*4B
$PGTOP,11,2*6E
$GPGGA,000008.399,,,,,0,00,,,M,,M,,*73
$GPRMC,000008.399,V,,,,,0.00,0.00,060180,,,N*49
$PGTOP,11,2*6E
$GPGGA,000008.600,,,,,0,00,,,M,,M,,*76
$GPRMC,000008.600,V,,,,,0.00,0.00,060180,,,N*4C
$PGTOP,11,2*6E
$GPGGA,000008.800,,,,,0,00,,,M,,M,,*78
$GPRMC,000008.800,V,,,,,0.00,0.00,060180,,,N*42
$PGTOP,11,2*6E
$GPGGA,000009.000,,,,,0,00,,,M,,M,,*71
$GPRMC,000009.000,V,,,,,0.00,0.00,060180,,,N*4B
$PGTOP,11,2*6E
$GPGGA,000009.199,,,,,0,00,,,M,,M,,*70
$GPRMC,000009.199,V,,,,,0.00,0.00,060180,,,N*4A
$PGTOP,11,2*6E
$GPGGA,000009.399,,,,,0,00,,,M,,M,,*72
$GPRMC,000009.399,V,,,,,0.00,0.00,060180,,,N*48
$PGTOP,11,2*6E
$GPGGA,000009.600,,,,,0,00,,,M,,M,,*77
$GPRMC,000009.600,V,,,,,0.00,0.00,060180,,,N*4D
$PGTOP,11,2*6E
$GPGGA,000009.800,,,,,0,00,,,M,,M,,*79
$GPRMC,000009.800,V,,,,,0.00,0.00,060180,,,N*43
$PGTOP,11,2*6E
$GPGGA,000010.000,,,,,0,00,,,M,,M,,*79
$GPRMC,000010.000,V,,,,,0.00,0.00,060180,,,N*43
$PGTOP,11,2*6E
$GPGGA,000010.199,,,,,0,00,,,M,,M,,*78
$GPRMC,000010.199,V,,,,,0.00,0.00,060180,,,N*42
$PGTOP,11,2*6E
$GPGGA,000010.399,,,,,0,00,,,M,,M,,*7A
$GPRMC,000010.399,V,,,,,0.00,0.00,060180,,,N*40
$PGTOP,11,2*6E
$GPGGA,000010.600,,,,,0,00,,,M,,M,,*7F
$GPRMC,000010.600,V,,,,,0.00,0.00,060180,,,N*45
$PGTOP,11,2*6E
$GPGGA,000010.800,,,,,0,00,,,M,,M,,*71
$GPRMC,000010.800,V,,,,,0.00,0.00,060180,,,N*4B
$PGTOP,11,2*6E
$GPGGA,000011.000,,,,,0,00,,,M,,M,,*78
$GPRMC,000011.000,V,,,,,0.00,0.00,060180,,,N*42
$PGTOP,11,2*6E
$GPGGA,000011.199,,,,,0,00,,,M,,M,,*79
$GPRMC,000011.199,V,,,,,0.00,0.00,060180,,,N*43
$PGTOP,11,2*6E
$GPGGA,000011.399,,,,,0,00,,,M,,M,,*7B
$GPRMC,000011.399,V,,,,,0.00,0.00,060180,,,N*41
$PGTOP,11,2*6E
$GPGGA,000011.600,,,,,0,00,,,M,,M,,*7E
$GPRMC,000011.600,V,,,,,0.00,0.00,060180,,,N*44
$PGTOP,11,2*6E
$GPGGA,000011.800,,,,,0,00,,,M,,M,,*70
$GPRMC,000011.800,V,,,,,0.00,0.00,060180,,,N*4A
$PGTOP,11,2*6E
$GPGGA,000012.000,,,,,0,00,,,M,,M,,*7B
$GPRMC,000012.000,V,,,,,0.00,0.00,060180,,,N*41
$PGTOP,11,2*6E
$GPGGA,000012.199,,,,,0,00,,,M,,M,,*7A
$GPRMC,000012.199,V,,,,,0.00,0.00,060180,,,N*40
$PGTOP,11,2*6E
$GPGGA,000012.399,,,,,0,00,,,M,,M,,*78
$GPRMC,000012.399,V,,,,,0.00,0.00,060180,,,N*42
$PGTOP,11,2*6E
$GPGGA,000012.600,,,,,0,00,,,M,,M,,*7D
$GPRMC,000012.600,V,,,,,0.00,0.00,060180,,,N*47
$PGTOP,11,2*6E
$GPGGA,000012.800,,,,,0,00,,,M,,M,,*73
$GPRMC,000012.800,V,,,,,0.00,0.00,060180,,,N*49
$PGTOP,11,2*6E
$GPGGA,000013.000,,,,,0,00,,,M,,M,,*7A
$GPRMC,000013.000,V,,,,,0.00,0.00,060180,,,N*40
$PGTOP,11,2*6E
$GPGGA,000013.199,,,,,0,00,,,M,,M,,*7B
$GPRMC,000013.199,V,,,,,0.00,0.00,060180,,,N*41
$PGTOP,11,2*6E
$GPGGA,000013.399,,,,,0,00,,,M,,M,,*79
$GPRMC,000013.399,V,,,,,0.00,0.00,060180,,,N*43
$PGTOP,11,2*6E
$GPGGA,000013.600,,,,,0,00,,,M,,M,,*7C
$GPRMC,000013.600,V,,,,,0.00,0.00,060180,,,N*46
$PGTOP,11,2*6E
$GPGGA,000013.800,,,,,0,00,,,M,,M,,*72
$GPRMC,000013.800,V,,,,,0.00,0.00,060180,,,N*48
$PGTOP,11,2*6E
$GPGGA,000014.000,,,,,0,00,,,M,,M,,*7D
$GPRMC,000014.000,V,,,,,0.00,0.00,060180,,,N*47
$PGTOP,11,2*6E
$GPGGA,000014.199,,,,,0,00,,,M,,M,,*7C
$GPRMC,000014.199,V,,,,,0.00,0.00,060180,,,N*46
$PGTOP,11,2*6E
$GPGGA,000014.399,,,,,0,00,,,M,,M,,*7E
$GPRMC,000014.399,V,,,,,0.00,0.00,060180,,,N*44
$PGTOP,11,2*6E
$GPGGA,000014.600,,,,,0,00,,,M,,M,,*7B
$GPRMC,000014.600,V,,,,,0.00,0.00,060180,,,N*41
$PGTOP,11,2*6E
$GPGGA,000014.800,,,,,0,00,,,M,,M,,*75
$GPRMC,000014.800,V,,,,,0.00,0.00,060180,,,N*4F
$PGTOP,11,2*6E
$GPGGA,000015.000,,,,,0,00,,,M,,M,,*7C
$GPRMC,000015.000,V,,,,,0.00,0.00,060180,,,N*46
$PGTOP,11,2*6E
$GPGGA,000015.200,,,,,0,00,,,M,,M,,*7E
$GPRMC,000015.200,V,,,,,0.00,0.00,060180,,,N*44
$PGTOP,11,2*6E
$GPGGA,000015.399,,,,,0,00,,,M,,M,,*7F
$GPRMC,000015.399,V,,,,,0.00,0.00,060180,,,N*45
$PGTOP,11,2*6E
$GPGGA,000015.600,,,,,0,00,,,M,,M,,*7A
$GPRMC,000015.600,V,,,,,0.00,0.00,060180,,,N*40
$PGTOP,11,2*6E
$GPGGA,000015.799,,,,,0,00,,,M,,M,,*7B
$GPRMC,000015.799,V,,,,,0.00,0.00,060180,,,N*41
$PGTOP,11,2*6E
$GPGGA,000016.000,,,,,0,00,,,M,,M,,*7F
$GPRMC,000016.000,V,,,,,0.00,0.00,060180,,,N*45
$PGTOP,11,2*6E
$GPGGA,000016.200,,,,,0,00,,,M,,M,,*7D
$GPRMC,000016.200,V,,,,,0.00,0.00,060180,,,N*47
$PGTOP,11,2*6E
$GPGGA,000016.399,,,,,0,00,,,M,,M,,*7C
$GPRMC,000016.399,V,,,,,0.00,0.00,060180,,,N*46
$PGTOP,11,2*6E
$GPGGA,000016.600,,,,,0,00,,,M,,M,,*79
$GPRMC,000016.600,V,,,,,0.00,0.00,060180,,,N*43
$PGTOP,11,2*6E
$GPGGA,000016.799,,,,,0,00,,,M,,M,,*78
$GPRMC,000016.799,V,,,,,0.00,0.00,060180,,,N*42
$PGTOP,11,2*6E
$GPGGA,000017.000,,,,,0,00,,,M,,M,,*7E
$GPRMC,000017.000,V,,,,,0.00,0.00,060180,,,N*44
$PGTOP,11,2*6E
$GPGGA,000017.200,,,,,0,00,,,M,,M,,*7C
$GPRMC,000017.200,V,,,,,0.00,0.00,060180,,,N*46
$PGTOP,11,2*6E
$GPGGA,000017.399,,,,,0,00,,,M,,M,,*7D
$GPRMC,000017.399,V,,,,,0.00,0.00,060180,,,N*47
$PGTOP,11,2*6E
$GPGGA,000017.600,,,,,0,00,,,M,,M,,*78
$GPRMC,000017.600,V,,,,,0.00,0.00,060180,,,N*42
$PGTOP,11,2*6E
$GPGGA,000017.799,,,,,0,00,,,M,,M,,*79
$GPRMC,000017.799,V,,,,,0.00,0.00,060180,,,N*43
$PGTOP,11,2*6E
$GPGGA,000018.000,,,,,0,00,,,M,,M,,*71
$GPRMC,000018.000,V,,,,,0.00,0.00,060180,,,N*4B
$PGTOP,11,2*6E
$GPGGA,000018.200,,,,,0,00,,,M,,M,,*73
$GPRMC,000018.200,V,,,,,0.00,0.00,060180,,,N*49
$PGTOP,11,2*6E
$GPGGA,000018.399,,,,,0,00,,,M,,M,,*72
$GPRMC,000018.399,V,,,,,0.00,0.00,060180,,,N*48
$PGTOP,11,2*6E
$GPGGA,000018.600,,,,,0,00,,,M,,M,,*77
$GPRMC,000018.600,V,,,,,0.00,0.00,060180,,,N*4D
$PGTOP,11,2*6E
$GPGGA,000018.799,,,,,0,00,,,M,,M,,*76
$GPRMC,000018.799,V,,,,,0.00,0.00,060180,,,N*4C
$PGTOP,11,2*6E
$GPGGA,000019.000,,,,,0,00,,,M,,M,,*70
$GPRMC,000019.000,V,,,,,0.00,0.00,060180,,,N*4A
$PGTOP,11,2*6E
$GPGGA,000019.200,,,,,0,00,,,M,,M,,*72
$GPRMC,000019.200,V,,,,,0.00,0.00,060180,,,N*48
$PGTOP,11,2*6E
$GPGGA,000019.399,,,,,0,00,,,M,,M,,*73
$GPRMC,000019.399,V,,,,,0.00,0.00,060180,,,N*49
$PGTOP,11,2*6E
$GPGGA,000019.600,,,,,0,00,,,M,,M,,*76
$GPRMC,000019.600,V,,,,,0.00,0.00,060180,,,N*4C
$PGTOP,11,2*6E
$GPGGA,000019.799,,,,,0,00,,,M,,M,,*77
$GPRMC,000019.799,V,,,,,0.00,0.00,060180,,,N*4D
$PGTOP,11,2*6E
$GPGGA,000020.000,,,,,0,00,,,M,,M,,*7A
$GPRMC,000020.000,V,,,,,0.00,0.00,060180,,,N*40
$PGTOP,11,2*6E
$GPGGA,000020.200,,,,,0,00,,,M,,M,,*78
$GPRMC,000020.200,V,,,,,0.00,0.00,060180,,,N*42
$PGTOP,11,2*6E
$GPGGA,000020.399,,,,,0,00,,,M,,M,,*79
$GPRMC,000020.399,V,,,,,0.00,0.00,060180,,,N*43
$PGTOP,11,2*6E
$GPGGA,000020.600,,,,,0,00,,,M,,M,,*7C
$GPRMC,000020.600,V,,,,,0.00,0.00,060180,,,N*46
$PGTOP,11,2*6E
$GPGGA,000020.799,,,,,0,00,,,M,,M,,*7D
$GPRMC,000020.799,V,,,,,0.00,0.00,060180,,,N*47
$PGTOP,11,2*6E
$GPGGA,000021.000,,,,,0,00,,,M,,M,,*7B
$GPRMC,000021.000,V,,,,,0.00,0.00,060180,,,N*41
$PGTOP,11,2*6E
$GPGGA,000021.200,,,,,0,00,,,M,,M,,*79
$GPRMC,000021.200,V,,,,,0.00,0.00,060180,,,N*43
$PGTOP,11,2*6E
$GPGGA,000021.399,,,,,0,00,,,M,,M,,*78
$GPRMC,000021.399,V,,,,,0.00,0.00,060180,,,N*42
$PGTOP,11,2*6E
$GPGGA,000021.600,,,,,0,00,,,M,,M,,*7D
$GPRMC,000021.600,V,,,,,0.00,0.00,060180,,,N*47
$PGTOP,11,2*6E
$GPGGA,000021.799,,,,,0,00,,,M,,M,,*7C
